,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Performance_x,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries_x,Carries_x,Take-Ons_x,Take-Ons_x,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons_y,Take-Ons_y,Take-Ons_y,Take-Ons_y,Take-Ons_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Carries_y,Receiving,Receiving,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Performance_y,Aerial Duels,Aerial Duels,Aerial Duels,club,date
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries_x,PrgC,Att,Succ,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries_y,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Unnamed: 123_level_1,Unnamed: 124_level_1
5890,Daniel James,21.0,wls WAL,RW,22-052,57,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,1,0,15,21,71.4,1,13,2,0,0,15,21,71.4,165,37,11,12,91.7,3,4,75.0,0,0,,0,0.0,0.0,0,0,0,0,1,21,21,0,0,0,0,2,0,0,0,0,0,15,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,24,0,1,15,8,2,24,0,0,,0,,13,74,49,2,1,1,1,0,22,4,0,0,0,0,2,0,2,0,0,0,0,0,1,0,1,0.0,Manchester Utd,20200101
5891,Mason Greenwood,26.0,eng ENG,RW,18-092,33,0,0,0,0,1,0,0,0,17,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,1,13,2,1,0,10,12,83.3,187,30,5,5,100.0,3,4,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,1,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,17,0,1,10,6,1,17,1,0,0.0,1,100.0,13,66,48,2,2,1,1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Manchester Utd,20200101
5892,Jesse Lingard,14.0,eng ENG,AM,27-017,57,0,0,0,0,1,0,0,0,29,0,1,0,0.0,0.0,0.0,1,0,19,25,76.0,1,15,1,1,0,19,25,76.0,226,19,12,14,85.7,6,7,85.7,0,1,0.0,0,0.0,0.0,1,1,0,0,1,25,24,1,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,29,0,2,18,10,0,29,1,0,0.0,1,100.0,15,61,49,1,1,0,2,0,25,7,0,0,0,3,1,0,0,1,0,0,0,0,2,0,1,0.0,Manchester Utd,20200101
5893,Andreas Pereira,15.0,br BRA,"AM,DM",24-000,33,0,0,0,0,1,0,0,0,29,0,0,1,0.1,0.1,0.1,2,0,20,24,83.3,3,17,3,1,0,20,24,83.3,304,91,11,11,100.0,9,11,81.8,0,1,0.0,0,0.1,0.0,1,2,0,0,3,24,22,2,0,0,0,2,1,1,1,0,0,20,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,29,0,1,10,18,2,29,1,0,0.0,1,100.0,17,97,85,3,4,1,0,0,24,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,,Manchester Utd,20200101
5894,Nemanja Matić,31.0,rs SRB,DM,31-153,80,0,0,0,0,0,0,0,0,59,1,0,0,0.0,0.0,0.1,4,0,49,58,84.5,6,37,3,6,6,49,58,84.5,660,236,30,32,93.8,12,14,85.7,3,7,42.9,0,0.1,0.2,1,5,1,0,6,58,56,2,2,1,0,0,0,0,0,0,0,49,0,0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,59,1,10,41,8,0,59,6,6,100.0,0,0.0,37,259,147,3,3,1,1,1,45,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,,Manchester Utd,20200101
5895,Juan Mata,8.0,es ESP,AM,31-248,10,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.2,1,0,10,12,83.3,1,5,0,0,0,10,12,83.3,114,32,6,6,100.0,2,3,66.7,1,2,50.0,0,0.2,0.3,1,0,1,0,1,12,12,0,0,1,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,0,0,6,8,1,14,0,0,,0,,5,26,20,0,1,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0,Manchester Utd,20200101
5896,Fred,17.0,br BRA,DM,26-302,90,0,0,0,0,3,1,0,0,102,3,2,2,0.1,0.1,0.1,3,0,75,88,85.2,9,59,1,4,4,75,88,85.2,1458,357,26,30,86.7,33,34,97.1,12,19,63.2,0,0.1,0.1,1,6,0,0,9,88,80,8,4,0,1,5,1,3,2,0,0,75,0,1,3,1,1,1,1,2,6,33.3,4,2,0,2,2,5,0,0,102,0,18,61,24,1,102,4,4,100.0,0,0.0,59,268,139,1,4,0,2,3,73,2,0,0,0,4,4,0,5,2,1,0,0,0,9,0,0,,Manchester Utd,20200101
5897,Luke Shaw,23.0,eng ENG,LB,24-173,90,0,0,0,0,0,0,0,0,83,3,2,0,0.0,0.0,0.0,1,0,64,74,86.5,8,45,3,2,1,64,74,86.5,721,143,45,49,91.8,14,16,87.5,0,3,0.0,0,0.0,0.0,1,4,0,0,8,74,64,10,1,0,0,2,9,0,0,0,0,64,0,2,3,0,1,2,0,2,5,40.0,3,0,0,0,2,5,1,0,83,3,13,45,25,1,83,2,1,50.0,1,50.0,45,249,148,3,2,0,0,1,61,4,0,0,0,0,1,0,2,2,0,0,0,0,6,1,0,100.0,Manchester Utd,20200101
5898,Harry Maguire,5.0,eng ENG,CB,26-302,90,0,0,0,0,1,1,0,0,93,2,3,3,0.1,0.1,0.0,0,0,75,84,89.3,2,59,0,2,1,75,84,89.3,1272,368,30,32,93.8,41,44,93.2,3,6,50.0,0,0.0,0.0,0,6,0,0,2,84,83,1,1,0,1,0,0,0,0,0,0,75,0,0,2,1,1,1,0,2,3,66.7,1,3,1,2,3,5,1,0,93,10,35,52,6,1,93,2,1,50.0,1,50.0,59,451,294,0,3,1,0,0,69,0,0,0,0,2,0,0,0,3,1,0,0,0,11,3,1,75.0,Manchester Utd,20200101
5899,Victor Lindelöf,2.0,se SWE,CB,25-168,90,0,0,0,0,0,0,0,0,61,0,2,0,0.0,0.0,0.0,1,0,49,55,89.1,3,31,0,1,1,49,55,89.1,713,315,27,29,93.1,17,17,100.0,1,4,25.0,0,0.0,0.0,0,4,0,0,3,55,53,2,1,0,0,0,1,0,0,0,0,49,0,1,0,0,0,0,0,0,0,,0,0,0,0,2,2,2,0,61,8,31,29,2,0,61,1,1,100.0,0,0.0,31,233,176,0,0,0,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,1,75.0,Manchester Utd,20200101
5900,Aaron Wan-Bissaka,29.0,eng ENG,RB,22-036,90,0,0,0,0,0,0,0,0,66,1,0,1,0.0,0.0,0.0,0,0,42,53,79.2,4,28,1,3,2,42,53,79.2,465,208,34,37,91.9,2,5,40.0,2,2,100.0,0,0.0,0.0,0,3,0,0,4,53,40,13,0,0,0,4,13,0,0,0,0,42,0,3,1,1,1,0,0,0,0,,0,1,0,1,0,1,4,0,66,3,18,30,19,2,66,3,2,66.7,1,33.3,28,193,70,1,2,2,1,1,33,5,0,0,0,0,1,0,4,0,1,0,0,0,4,0,0,,Manchester Utd,20200101
5901,David de Gea,1.0,es ESP,GK,29-055,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,14,0,0,0,22,24,91.7,407,278,5,5,100.0,16,16,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,24,18,6,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,25,23,25,0,0,0,25,0,0,,0,,14,34,23,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Manchester Utd,20200101
5902,14 Players,,,,,990,0,0,0,0,10,4,0,0,679,12,10,7,0.7,0.7,0.6,17,0,493,590,83.6,42,382,24,28,19,493,590,83.6,7204,2215,269,294,91.5,167,188,88.8,26,51,51.0,0,0.6,0.9,8,35,3,0,42,590,540,50,10,2,2,16,27,4,3,0,0,493,0,14,12,5,5,4,3,6,19,31.6,13,7,1,6,10,22,8,1,679,48,155,341,187,18,679,28,19,67.9,9,32.1,382,2287,1399,24,29,10,13,10,493,42,0,0,0,15,11,0,16,10,5,0,0,0,50,9,7,56.3,Manchester Utd,20200101
5903,Neal Maupay,7.0,fr FRA,"FW,RW",23-140,90,0,0,0,0,1,1,1,0,39,1,0,2,0.3,0.3,0.1,4,0,20,26,76.9,4,26,2,2,0,20,26,76.9,319,50,13,16,81.3,5,6,83.3,2,3,66.7,0,0.1,0.1,1,1,3,0,4,26,24,2,0,1,0,0,0,0,0,0,0,20,0,1,1,1,0,1,0,1,3,33.3,2,2,0,2,0,1,0,0,39,0,0,14,25,7,39,2,0,0.0,2,100.0,26,129,29,2,1,3,5,3,29,13,1,0,0,2,3,0,0,0,1,0,0,0,2,1,6,14.3,Brighton,20200101
5904,Leandro Trossard,11.0,be BEL,"FW,LM,LW",25-028,90,0,0,0,0,2,1,0,0,50,3,1,0,0.1,0.1,0.1,7,1,23,35,65.7,4,31,2,2,0,23,35,65.7,398,180,10,11,90.9,11,15,73.3,2,5,40.0,0,0.1,0.1,3,1,1,0,4,35,29,6,4,0,0,5,1,1,0,1,0,23,0,0,3,3,1,1,1,2,6,33.3,4,0,0,0,1,4,0,0,50,0,4,15,34,4,50,2,0,0.0,2,100.0,31,140,37,2,1,0,5,3,36,10,0,0,0,0,1,0,5,1,3,0,0,0,5,0,2,0.0,Brighton,20200101
5905,Aaron Mooy,18.0,au AUS,"AM,RM",29-108,67,0,0,0,0,0,0,0,0,43,2,0,2,0.0,0.0,0.1,3,0,19,31,61.3,1,15,0,0,0,19,31,61.3,341,136,11,12,91.7,6,11,54.5,2,6,33.3,0,0.1,0.1,2,1,1,1,1,31,26,5,1,0,0,6,0,4,2,2,0,19,0,2,2,1,0,1,1,0,0,,0,2,1,1,0,2,0,0,43,1,4,25,14,1,43,0,0,,0,,15,85,21,0,1,0,4,0,27,5,0,0,0,0,0,0,6,0,1,0,0,0,3,1,0,100.0,Brighton,20200101
5906,Alireza Jahanbakhsh,16.0,ir IRN,RM,26-143,23,1,0,0,0,3,1,0,0,12,0,0,0,0.2,0.2,0.6,4,0,8,8,100.0,3,9,1,1,1,8,8,100.0,128,53,4,4,100.0,4,4,100.0,0,0,,0,0.6,0.2,3,1,1,0,3,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12,0,0,4,9,2,12,1,1,100.0,0,0.0,9,48,31,1,1,0,0,1,8,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Brighton,20200101
5907,Yves Bissouma,8.0,ml MLI,LM,23-124,45,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,14,24,58.3,0,13,1,1,0,14,24,58.3,252,38,5,9,55.6,8,12,66.7,1,2,50.0,0,0.0,0.0,0,1,0,0,0,24,22,2,2,0,0,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,27,0,2,18,7,1,27,1,0,0.0,1,100.0,13,54,13,1,0,1,1,1,18,0,0,0,0,2,2,0,1,0,0,0,0,0,3,1,2,33.3,Brighton,20200101
5908,Aaron Connolly,44.0,ie IRL,FW,19-338,45,0,0,0,0,2,1,0,0,11,0,0,1,0.3,0.3,0.0,2,0,4,5,80.0,1,9,1,0,0,4,5,80.0,41,17,4,5,80.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,1,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,11,0,0,5,6,3,11,0,0,,0,,9,33,6,1,0,1,2,1,8,3,0,0,0,0,3,0,1,0,0,0,0,0,2,1,2,33.3,Brighton,20200101
5909,Steven Alzate,46.0,co COL,"RM,CM,LM",21-115,90,0,0,0,0,3,0,0,0,52,3,2,1,0.2,0.2,0.0,1,0,25,35,71.4,0,23,1,2,1,25,35,71.4,346,60,13,16,81.3,11,13,84.6,0,1,0.0,0,0.0,0.0,0,1,0,0,0,35,35,0,0,0,0,0,0,0,0,0,0,25,0,1,3,3,2,1,0,0,0,,0,1,1,0,2,5,2,0,52,3,17,23,12,3,52,2,1,50.0,1,50.0,23,117,33,1,0,1,4,4,27,1,0,0,0,1,2,0,0,2,3,0,0,0,6,1,2,33.3,Brighton,20200101
5910,Davy Pröpper,24.0,nl NED,"CM,DM",28-121,90,0,0,0,0,1,0,0,0,80,2,0,3,0.0,0.0,0.0,1,0,54,64,84.4,7,40,3,4,2,54,64,84.4,1001,357,23,25,92.0,27,31,87.1,4,6,66.7,0,0.0,0.0,0,5,1,0,7,64,63,1,1,0,0,1,0,0,0,0,0,54,0,0,2,1,0,1,1,1,1,100.0,0,3,1,2,0,2,0,1,80,3,25,44,13,1,80,4,2,50.0,2,50.0,40,278,163,3,2,0,5,0,49,1,0,0,0,0,1,0,1,0,1,0,0,0,11,0,0,,Brighton,20200101
5911,Dan Burn,33.0,eng ENG,LB,27-237,21,0,0,0,0,0,0,0,0,12,0,1,1,0.0,0.0,0.0,1,0,6,9,66.7,1,2,1,0,0,6,9,66.7,137,46,1,3,33.3,4,5,80.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1,9,8,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,12,1,5,6,1,0,12,0,0,,0,,2,18,11,1,0,0,1,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,100.0,Brighton,20200101
5912,Bernardo,30.0,br BRA,LB,24-232,69,0,0,0,0,0,0,0,0,63,1,0,1,0.0,0.0,0.0,1,0,45,54,83.3,12,27,1,1,1,45,54,83.3,728,354,20,23,87.0,23,27,85.2,1,3,33.3,0,0.0,0.0,0,3,3,0,12,54,45,9,0,0,0,1,9,0,0,0,0,45,0,0,1,1,0,0,1,0,0,,0,1,0,1,0,1,4,0,63,5,22,23,18,0,63,1,1,100.0,0,0.0,27,168,112,1,2,0,0,1,33,1,0,0,0,0,0,0,1,0,1,0,0,0,6,5,0,100.0,Brighton,20200101
5913,Lewis Dunk,5.0,eng ENG,CB,28-041,90,0,1,0,0,1,1,1,0,82,2,1,2,0.1,0.1,0.1,1,1,61,72,84.7,3,40,0,1,1,61,72,84.7,1362,384,12,14,85.7,38,39,97.4,11,17,64.7,1,0.1,0.0,1,4,0,0,3,72,68,4,3,0,1,0,1,0,0,0,0,61,0,1,2,1,0,2,0,1,2,50.0,1,2,0,2,1,3,4,0,82,10,48,33,2,1,82,1,1,100.0,0,0.0,40,218,97,0,0,0,0,0,50,0,1,0,0,3,0,0,0,1,1,0,0,0,12,4,1,80.0,Brighton,20200101
5914,Adam Webster,15.0,eng ENG,CB,24-362,90,0,0,0,0,2,0,0,0,75,2,2,5,0.1,0.1,0.0,0,0,47,61,77.0,6,32,1,0,0,47,61,77.0,1075,523,12,15,80.0,26,30,86.7,9,15,60.0,0,0.0,0.0,0,5,0,0,6,61,57,4,4,0,1,0,0,0,0,0,0,47,0,0,2,1,1,1,0,0,0,,0,5,4,1,2,4,2,0,75,14,40,33,2,2,75,0,0,,0,,32,185,127,1,0,0,1,0,43,0,0,0,0,0,1,0,0,2,1,0,0,0,9,6,3,66.7,Brighton,20200101
5915,Martín Montoya,22.0,es ESP,RB,28-262,90,0,0,0,0,1,0,0,0,80,4,1,3,0.0,0.0,0.1,2,0,46,64,71.9,3,26,2,3,0,46,64,71.9,747,161,23,29,79.3,20,28,71.4,3,6,50.0,0,0.1,0.1,1,0,1,0,3,64,48,16,1,0,0,2,15,0,0,0,0,46,0,0,4,3,1,3,0,2,5,40.0,3,3,1,2,1,5,1,0,80,2,18,41,22,4,80,3,0,0.0,3,100.0,26,164,88,2,2,0,1,0,40,7,0,0,0,0,0,0,2,1,3,0,0,0,3,2,0,100.0,Brighton,20200101
5916,Mathew Ryan,1.0,au AUS,GK,27-268,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,37,44,84.1,0,29,0,0,0,37,44,84.1,890,622,8,8,100.0,19,21,90.5,10,15,66.7,0,0.0,0.0,0,0,0,0,0,44,35,9,1,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45,39,45,0,0,0,45,0,0,,0,,29,130,67,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Brighton,20200101
5917,14 Players,,,,,990,1,1,0,0,16,5,2,0,671,20,8,21,1.3,1.3,1.0,27,2,409,532,76.9,45,322,16,17,6,409,532,76.9,7765,2981,159,190,83.7,202,242,83.5,46,80,57.5,1,1.0,0.7,11,25,12,1,45,532,473,59,17,1,2,17,27,5,2,3,0,409,0,6,20,15,5,11,4,7,18,38.9,11,21,8,13,8,28,13,1,671,78,230,284,165,29,671,17,6,35.3,11,64.7,322,1767,835,16,10,6,29,14,407,44,2,0,0,8,15,0,17,8,15,0,0,0,64,23,18,56.1,Brighton,20200101
5918,Tammy Abraham,9.0,eng ENG,FW,22-091,90,0,0,0,0,2,0,0,0,33,1,0,1,0.2,0.2,0.1,4,1,13,22,59.1,1,21,2,2,1,13,22,59.1,169,30,9,12,75.0,2,3,66.7,1,3,33.3,0,0.1,0.0,1,1,0,0,1,22,21,1,0,0,0,1,0,0,0,0,0,13,0,3,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,2,0,33,2,5,19,10,3,33,2,1,50.0,1,50.0,21,88,43,2,2,1,3,2,23,7,0,0,0,1,2,3,1,0,0,0,0,0,5,3,6,33.3,Chelsea,20200101
5919,Christian Pulisic,22.0,us USA,LW,21-105,65,0,0,0,0,5,2,0,0,40,3,0,1,0.2,0.2,0.0,2,0,17,24,70.8,5,30,8,4,2,17,24,70.8,255,64,7,9,77.8,7,9,77.8,1,2,50.0,0,0.0,0.0,1,1,1,0,5,24,24,0,0,0,0,2,0,0,0,0,0,17,0,2,3,1,0,3,0,3,4,75.0,1,1,0,1,0,3,1,0,40,0,3,23,15,6,40,4,2,50.0,2,50.0,30,260,169,8,3,4,1,4,32,6,0,0,0,0,1,0,2,0,1,0,0,0,2,0,4,0.0,Chelsea,20200101
5920,Callum Hudson-Odoi,20.0,eng ENG,LW,19-055,25,0,0,0,0,3,0,0,0,20,0,0,0,0.2,0.2,0.0,1,0,10,13,76.9,0,13,3,3,1,10,13,76.9,200,39,3,6,50.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,20,1,2,8,10,5,20,3,1,33.3,2,66.7,13,74,50,3,0,3,0,0,15,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,Chelsea,20200101
5921,Willian,10.0,br BRA,RW,31-145,90,0,0,0,0,0,0,0,0,48,1,1,1,0.0,0.0,0.0,3,0,35,45,77.8,6,32,4,1,1,35,45,77.8,531,118,19,23,82.6,9,10,90.0,4,6,66.7,0,0.0,0.1,1,5,2,0,6,45,42,2,0,0,1,2,0,2,0,2,0,35,1,1,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,0,0,48,0,5,29,14,2,48,1,1,100.0,0,0.0,32,243,90,4,1,2,1,0,36,7,0,0,0,0,0,0,2,1,1,0,0,0,5,0,1,0.0,Chelsea,20200101
5922,Mason Mount,19.0,eng ENG,LM,20-356,72,0,0,0,0,2,0,0,0,32,0,1,0,0.1,0.1,0.0,3,0,19,23,82.6,3,18,5,0,0,19,23,82.6,226,65,10,11,90.9,5,7,71.4,0,0,,0,0.0,0.1,1,0,0,0,3,23,19,3,1,0,0,2,0,1,1,0,0,19,1,0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,32,1,4,12,16,4,32,0,0,,0,,18,134,97,5,4,1,2,2,23,6,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,,Chelsea,20200101
5923,Mateo Kovačić,17.0,hr CRO,LM,25-240,18,0,0,0,0,0,0,1,0,19,2,0,0,0.0,0.0,0.0,1,0,14,17,82.4,1,13,1,1,1,14,17,82.4,160,18,8,9,88.9,3,3,100.0,0,2,0.0,0,0.0,0.0,1,0,0,0,1,17,17,0,0,0,1,0,0,0,0,0,0,14,0,0,2,0,0,2,0,0,0,,0,0,0,0,0,2,0,0,19,0,2,13,4,0,19,1,1,100.0,0,0.0,13,54,28,1,0,0,0,0,14,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,,Chelsea,20200101
5924,Jorginho,5.0,it ITA,CM,28-012,90,0,0,0,0,0,0,0,0,83,2,3,2,0.0,0.0,0.0,2,0,58,72,80.6,8,54,0,1,0,58,72,80.6,1008,288,25,30,83.3,23,29,79.3,7,9,77.8,0,0.0,0.0,0,3,0,0,8,72,70,2,2,0,0,0,0,0,0,0,0,58,0,1,2,1,0,2,0,1,2,50.0,1,2,1,1,3,5,1,0,83,1,27,54,4,0,83,1,0,0.0,1,100.0,54,182,54,0,1,0,2,1,58,0,0,0,0,1,2,0,0,3,1,0,0,0,9,1,2,33.3,Chelsea,20200101
5925,N'Golo Kanté,7.0,fr FRA,RM,28-278,90,0,0,0,0,1,1,0,0,68,4,3,0,0.0,0.0,0.2,5,0,42,54,77.8,5,30,3,3,2,42,54,77.8,478,151,33,35,94.3,6,8,75.0,0,1,0.0,0,0.2,0.1,4,6,2,1,5,54,54,0,0,0,0,1,0,0,0,0,0,42,0,3,4,3,1,2,1,1,1,100.0,0,0,0,0,3,7,3,0,68,3,15,38,17,3,68,3,2,66.7,1,33.3,30,175,64,3,3,0,4,1,31,2,0,0,0,1,1,0,1,3,3,0,0,0,10,2,1,66.7,Chelsea,20200101
5926,César Azpilicueta,28.0,es ESP,LB,30-126,90,1,0,0,0,1,1,0,0,101,3,5,1,0.6,0.6,0.0,1,0,68,87,78.2,4,57,0,0,0,68,87,78.2,953,432,40,47,85.1,23,31,74.2,4,4,100.0,0,0.0,0.3,0,5,0,0,4,87,73,13,0,0,0,2,13,0,0,0,0,68,1,1,3,2,1,2,0,2,4,50.0,2,1,1,0,5,8,4,0,101,3,36,55,10,5,101,0,0,,0,,57,102,40,0,0,0,1,0,65,3,0,0,0,1,0,0,2,5,2,0,0,0,5,3,3,50.0,Chelsea,20200101
5927,Kurt Zouma,15.0,fr FRA,CB,25-066,90,0,0,0,0,0,0,1,0,83,2,2,2,0.0,0.0,0.2,1,0,58,67,86.6,1,57,0,0,0,58,67,86.6,1157,387,21,23,91.3,27,28,96.4,10,15,66.7,0,0.2,0.1,1,0,0,0,1,67,67,0,0,0,2,0,0,0,0,0,0,58,0,1,2,1,2,0,0,1,1,100.0,0,2,2,0,2,4,5,0,83,12,55,25,3,3,83,0,0,,0,,57,270,91,0,0,0,1,1,56,0,1,0,0,3,0,0,0,2,1,0,0,0,7,2,1,66.7,Chelsea,20200101
5928,Antonio Rüdiger,2.0,de GER,CB,26-304,90,0,0,0,0,0,0,0,0,74,3,0,3,0.0,0.0,0.0,0,0,51,60,85.0,3,47,0,0,0,51,60,85.0,1092,456,18,20,90.0,22,23,95.7,11,16,68.8,0,0.0,0.0,0,1,0,0,3,60,60,0,0,0,1,0,0,0,0,0,0,51,0,1,3,1,3,0,0,1,1,100.0,0,3,2,1,0,3,7,0,74,18,52,23,0,0,74,0,0,,0,,47,267,156,0,0,0,0,1,48,0,0,0,0,2,0,0,0,0,1,0,0,0,8,3,1,75.0,Chelsea,20200101
5929,Reece James,24.0,eng ENG,RB,20-024,90,0,0,0,0,2,0,1,0,83,4,4,1,0.1,0.1,0.0,4,0,53,70,75.7,3,44,3,3,3,53,70,75.7,860,309,29,38,76.3,17,21,81.0,6,9,66.7,0,0.0,0.0,1,3,0,0,3,70,54,16,2,0,1,3,14,0,0,0,0,53,0,0,4,4,2,1,1,1,1,100.0,0,1,1,0,4,8,1,0,83,3,27,44,13,4,83,3,3,100.0,0,0.0,44,192,97,3,0,1,0,1,41,6,1,0,0,3,1,0,3,4,4,0,0,0,11,4,4,50.0,Chelsea,20200101
5930,Kepa Arrizabalaga,1.0,es ESP,GK,25-090,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,24,29,82.8,0,15,0,0,0,24,29,82.8,554,314,3,3,100.0,17,17,100.0,4,9,44.4,0,0.0,0.0,0,0,0,0,0,29,19,10,3,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33,31,33,0,0,0,33,0,0,,0,,15,58,32,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Chelsea,20200101
5931,13 Players,,,,,990,1,0,0,0,16,4,3,0,717,25,19,12,1.4,1.4,0.6,27,1,462,583,79.2,40,431,29,18,11,462,583,79.2,7643,2671,225,266,84.6,166,194,85.6,50,78,64.1,0,0.6,0.7,11,25,5,1,40,583,533,47,8,0,6,14,27,3,1,2,0,462,3,13,25,14,9,14,2,11,17,64.7,6,12,7,5,19,44,26,0,717,75,266,343,116,35,717,18,11,61.1,7,38.9,431,2099,1011,29,14,12,15,13,458,39,3,0,0,15,8,3,14,19,14,0,0,0,66,18,23,43.9,Chelsea,20200101
